camera,vaga,estado,confianca,cobertura,instante
UFPR05,1,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,10,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,11,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,12,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,13,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,14,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,15,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,16,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,17,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,18,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,19,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,2,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,20,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,21,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,22,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,23,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,24,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,25,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,26,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,27,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,28,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,29,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,3,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,30,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,31,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,32,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,33,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,34,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,35,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,36,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,37,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,38,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,39,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,4,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,40,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,5,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,6,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,7,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,8,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,9,livre,0.0,0.0,2026-09-24T02:21:25.710-03:00
UFPR05,1,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,10,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,11,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,12,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,13,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,14,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,15,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,16,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,17,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,18,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,19,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,2,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,20,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,21,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,22,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,23,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,24,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,25,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,26,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,27,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,28,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,29,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,3,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,30,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,31,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,32,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,33,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,34,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,35,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,36,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,37,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,38,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,39,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,4,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,40,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,5,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,6,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,7,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,8,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,9,livre,0.0,0.0,2026-09-24T02:21:25.755-03:00
UFPR05,1,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,10,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,11,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,12,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,13,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,14,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,15,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,16,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,17,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,18,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,19,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,2,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,20,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,21,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,22,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,23,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,24,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,25,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,26,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,27,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,28,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,29,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,3,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,30,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,31,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,32,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,33,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,34,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,35,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,36,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,37,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,38,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,39,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,4,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,40,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,5,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,6,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,7,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,8,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,9,livre,0.0,0.0,2026-09-24T02:21:25.802-03:00
UFPR05,1,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,10,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,11,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,12,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,13,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,14,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,15,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,16,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,17,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,18,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,19,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,2,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,20,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,21,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,22,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,23,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,24,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,25,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,26,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,27,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,28,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,29,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,3,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,30,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,31,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,32,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,33,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,34,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,35,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,36,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,37,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,38,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,39,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,4,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,40,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,5,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,6,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,7,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,8,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,9,livre,0.0,0.0,2026-09-24T02:21:25.846-03:00
UFPR05,1,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,10,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,11,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,12,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,13,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,14,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,15,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,16,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,17,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,18,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,19,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,2,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,20,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,21,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,22,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,23,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,24,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,25,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,26,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,27,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,28,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,29,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,3,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
UFPR05,30,livre,0.0,0.0,2026-09-24T02:21:25.893-03:00
